idx_from,state_from,onset_from_s,idx_to,state_to,onset_to_s,transition_time_s,transition_id,state_from_freq,subject,block
51,3,125.8625,52,4,127.35625,1.4937500000000057,34,h,ZÜ04SU,B4
52,4,127.35625,53,6,129.22625,1.8699999999999903,46,s,ZÜ04SU,B4
53,6,129.22625,54,7,131.020625,1.7943750000000023,67,h,ZÜ04SU,B4
54,7,131.020625,55,8,133.080625,2.0600000000000023,78,h,ZÜ04SU,B4
55,8,133.080625,56,9,135.025625,1.9449999999999932,89,h,ZÜ04SU,B4
56,9,135.025625,57,1,136.688125,1.6625000000000227,91,h,ZÜ04SU,B4
57,1,136.688125,58,2,138.723125,2.0349999999999966,12,h,ZÜ04SU,B4
58,2,138.723125,59,3,141.250625,2.5275000000000034,23,h,ZÜ04SU,B4
59,3,141.250625,60,2,144.13625,2.885624999999976,32,s,ZÜ04SU,B4
60,2,144.13625,61,3,147.0975,2.961250000000007,23,h,ZÜ04SU,B4
61,3,147.0975,62,4,148.56125,1.4637500000000045,34,h,ZÜ04SU,B4
62,4,148.56125,63,5,149.9575,1.396250000000009,45,h,ZÜ04SU,B4
63,5,149.9575,64,6,151.555625,1.5981249999999818,56,h,ZÜ04SU,B4
64,6,151.555625,65,7,154.14625,2.590625000000017,67,h,ZÜ04SU,B4
65,7,154.14625,66,8,156.074375,1.9281249999999943,78,h,ZÜ04SU,B4
66,8,156.074375,67,1,158.625625,2.5512500000000102,81,s,ZÜ04SU,B4
67,1,158.625625,68,2,161.003125,2.3774999999999977,12,h,ZÜ04SU,B4
68,2,161.003125,69,3,163.73250000000002,2.7293750000000045,23,h,ZÜ04SU,B4
69,3,163.73250000000002,70,4,165.2375,1.5049999999999955,34,h,ZÜ04SU,B4
70,4,165.2375,71,5,166.868125,1.6306249999999807,45,h,ZÜ04SU,B4
71,5,166.868125,72,6,168.925625,2.0575000000000045,56,h,ZÜ04SU,B4
0,6,22.33125,1,7,24.814375000000002,2.483125000000001,67,h,ZÜ04SU,B5
1,7,24.814375000000002,2,8,26.46125,1.6468749999999979,78,h,ZÜ04SU,B5
2,8,26.46125,3,9,29.039375,2.578125,89,h,ZÜ04SU,B5
3,9,29.039375,4,1,30.64125,1.6018749999999997,91,h,ZÜ04SU,B5
4,1,30.64125,5,2,32.6925,2.051250000000003,12,h,ZÜ04SU,B5
5,2,32.6925,6,3,35.71125,3.018749999999997,23,h,ZÜ04SU,B5
6,3,35.71125,7,4,37.150625,1.4393749999999983,34,h,ZÜ04SU,B5
7,4,37.150625,8,5,38.614375,1.4637500000000045,45,h,ZÜ04SU,B5
8,5,38.614375,9,6,40.160625,1.5462500000000006,56,h,ZÜ04SU,B5
9,6,40.160625,10,7,42.603125,2.4424999999999955,67,h,ZÜ04SU,B5
10,7,42.603125,11,9,45.093125,2.490000000000002,79,s,ZÜ04SU,B5
11,9,45.093125,12,1,46.7075,1.6143750000000026,91,h,ZÜ04SU,B5
12,1,46.7075,13,2,49.340625,2.6331249999999997,12,h,ZÜ04SU,B5
13,2,49.340625,14,3,51.803125,2.4624999999999986,23,h,ZÜ04SU,B5
14,3,51.803125,15,4,53.230625,1.427500000000002,34,h,ZÜ04SU,B5
15,4,53.230625,16,5,54.7575,1.5268749999999969,45,h,ZÜ04SU,B5
16,5,54.7575,17,6,56.215625,1.4581250000000026,56,h,ZÜ04SU,B5
17,6,56.215625,18,5,58.0825,1.8668750000000003,65,s,ZÜ04SU,B5
18,5,58.0825,19,6,59.7125,1.6299999999999955,56,h,ZÜ04SU,B5
19,6,59.7125,20,7,61.8675,2.155000000000001,67,h,ZÜ04SU,B5
20,7,61.8675,21,8,63.48625,1.6187499999999986,78,h,ZÜ04SU,B5
21,8,63.48625,22,9,65.64125,2.155000000000001,89,h,ZÜ04SU,B5
22,9,65.64125,23,1,67.218125,1.5768750000000011,91,h,ZÜ04SU,B5
23,1,67.218125,24,2,70.2175,2.9993750000000006,12,h,ZÜ04SU,B5
24,2,70.2175,25,4,71.780625,1.5631249999999994,24,s,ZÜ04SU,B5
25,4,71.780625,26,5,73.193125,1.4124999999999943,45,h,ZÜ04SU,B5
26,5,73.193125,27,6,74.730625,1.5375000000000085,56,h,ZÜ04SU,B5
27,6,74.730625,28,7,76.34625,1.6156249999999943,67,h,ZÜ04SU,B5
28,7,76.34625,29,8,77.854375,1.5081250000000068,78,h,ZÜ04SU,B5
29,8,77.854375,30,9,79.99062500000001,2.136250000000004,89,h,ZÜ04SU,B5
30,9,79.99062500000001,31,1,81.533125,1.5424999999999898,91,h,ZÜ04SU,B5
31,1,81.533125,32,3,84.66125,3.128124999999997,13,s,ZÜ04SU,B5
32,3,84.66125,33,4,86.060625,1.3993750000000063,34,h,ZÜ04SU,B5
33,4,86.060625,34,5,87.45937500000001,1.3987500000000068,45,h,ZÜ04SU,B5
34,5,87.45937500000001,35,6,88.97125,1.5118749999999892,56,h,ZÜ04SU,B5
35,6,88.97125,36,7,91.35062500000001,2.3793750000000102,67,h,ZÜ04SU,B5
36,7,91.35062500000001,37,8,93.155625,1.8049999999999926,78,h,ZÜ04SU,B5
37,8,93.155625,38,9,95.089375,1.9337500000000034,89,h,ZÜ04SU,B5
38,9,95.089375,39,1,97.0875,1.9981250000000017,91,h,ZÜ04SU,B5
40,9,98.675625,41,1,101.923125,3.2475000000000023,91,h,ZÜ04SU,B5
41,1,101.923125,42,2,104.199375,2.2762500000000045,12,h,ZÜ04SU,B5
42,2,104.199375,43,3,106.27312500000001,2.073750000000004,23,h,ZÜ04SU,B5
43,3,106.27312500000001,44,4,107.769375,1.4962499999999892,34,h,ZÜ04SU,B5
44,4,107.769375,45,5,109.183125,1.4137500000000074,45,h,ZÜ04SU,B5
45,5,109.183125,46,7,111.8425,2.659374999999997,57,s,ZÜ04SU,B5
46,7,111.8425,47,8,113.3525,1.5100000000000051,78,h,ZÜ04SU,B5
47,8,113.3525,48,9,115.24062500000001,1.8881250000000023,89,h,ZÜ04SU,B5
48,9,115.24062500000001,49,1,116.923125,1.6824999999999903,91,h,ZÜ04SU,B5
49,1,116.923125,50,2,118.973125,2.049999999999997,12,h,ZÜ04SU,B5
50,2,118.973125,51,3,121.72562500000001,2.752500000000012,23,h,ZÜ04SU,B5
51,3,121.72562500000001,52,4,123.219375,1.4937499999999915,34,h,ZÜ04SU,B5
52,4,123.219375,53,6,124.76125,1.5418750000000045,46,s,ZÜ04SU,B5
53,6,124.76125,54,7,126.65625,1.894999999999996,67,h,ZÜ04SU,B5
54,7,126.65625,55,8,129.359375,2.703125,78,h,ZÜ04SU,B5
55,8,129.359375,56,9,130.9875,1.6281250000000114,89,h,ZÜ04SU,B5
56,9,130.9875,57,1,132.953125,1.9656249999999886,91,h,ZÜ04SU,B5
57,1,132.953125,58,2,135.60750000000002,2.654375000000016,12,h,ZÜ04SU,B5
58,2,135.60750000000002,59,3,139.160625,3.5531249999999943,23,h,ZÜ04SU,B5
59,3,139.160625,60,2,142.070625,2.9099999999999966,32,s,ZÜ04SU,B5
60,2,142.070625,61,3,144.3125,2.241874999999993,23,h,ZÜ04SU,B5
61,3,144.3125,62,4,145.705625,1.3931249999999977,34,h,ZÜ04SU,B5
62,4,145.705625,63,5,147.02625,1.3206250000000068,45,h,ZÜ04SU,B5
63,5,147.02625,64,6,148.51625,1.490000000000009,56,h,ZÜ04SU,B5
64,6,148.51625,65,7,150.098125,1.5818749999999966,67,h,ZÜ04SU,B5
65,7,150.098125,66,8,151.664375,1.5662499999999966,78,h,ZÜ04SU,B5
66,8,151.664375,67,1,153.594375,1.9300000000000068,81,s,ZÜ04SU,B5
67,1,153.594375,68,2,155.569375,1.9749999999999943,12,h,ZÜ04SU,B5
68,2,155.569375,69,3,157.808125,2.238749999999982,23,h,ZÜ04SU,B5
69,3,157.808125,70,4,159.14625,1.3381250000000193,34,h,ZÜ04SU,B5
70,4,159.14625,71,5,160.474375,1.328125,45,h,ZÜ04SU,B5
71,5,160.474375,72,6,161.8825,1.408124999999984,56,h,ZÜ04SU,B5
0,6,25.924375,1,7,27.77625,1.8518749999999997,67,h,ZÜ04SU,B6
1,7,27.77625,2,8,29.363125,1.5868749999999991,78,h,ZÜ04SU,B6
2,8,29.363125,3,9,31.195625,1.8324999999999996,89,h,ZÜ04SU,B6
3,9,31.195625,4,1,32.819375,1.6237500000000011,91,h,ZÜ04SU,B6
4,1,32.819375,5,2,34.566250000000004,1.7468750000000028,12,h,ZÜ04SU,B6
5,2,34.566250000000004,6,3,36.678125,2.1118749999999977,23,h,ZÜ04SU,B6
6,3,36.678125,7,4,38.080625,1.4024999999999963,34,h,ZÜ04SU,B6
7,4,38.080625,8,5,39.484375,1.4037500000000023,45,h,ZÜ04SU,B6
8,5,39.484375,9,6,40.978125,1.4937499999999986,56,h,ZÜ04SU,B6
9,6,40.978125,10,7,42.93625,1.9581250000000026,67,h,ZÜ04SU,B6
10,7,42.93625,11,9,44.849375,1.9131250000000009,79,s,ZÜ04SU,B6
11,9,44.849375,12,1,46.343125,1.4937499999999986,91,h,ZÜ04SU,B6
12,1,46.343125,13,2,48.1725,1.8293749999999989,12,h,ZÜ04SU,B6
13,2,48.1725,14,3,50.2575,2.085000000000001,23,h,ZÜ04SU,B6
14,3,50.2575,15,4,52.150625,1.8931249999999977,34,h,ZÜ04SU,B6
15,4,52.150625,16,5,53.489375,1.3387500000000045,45,h,ZÜ04SU,B6
16,5,53.489375,17,6,54.838125,1.3487499999999955,56,h,ZÜ04SU,B6
17,6,54.838125,18,5,56.28125,1.443125000000002,65,s,ZÜ04SU,B6
18,5,56.28125,19,6,57.915625,1.6343749999999986,56,h,ZÜ04SU,B6
19,6,57.915625,20,7,59.843125,1.927500000000002,67,h,ZÜ04SU,B6
20,7,59.843125,21,8,62.6325,2.7893749999999997,78,h,ZÜ04SU,B6
21,8,62.6325,22,9,64.47125,1.8387499999999974,89,h,ZÜ04SU,B6
22,9,64.47125,23,1,66.084375,1.6131249999999966,91,h,ZÜ04SU,B6
23,1,66.084375,24,2,68.000625,1.9162500000000051,12,h,ZÜ04SU,B6
24,2,68.000625,25,4,69.478125,1.4775000000000063,24,s,ZÜ04SU,B6
25,4,69.478125,26,5,70.843125,1.3649999999999949,45,h,ZÜ04SU,B6
26,5,70.843125,27,6,72.24062500000001,1.397500000000008,56,h,ZÜ04SU,B6
27,6,72.24062500000001,28,7,73.808125,1.5674999999999955,67,h,ZÜ04SU,B6
28,7,73.808125,29,8,75.320625,1.5125000000000028,78,h,ZÜ04SU,B6
29,8,75.320625,30,9,77.050625,1.7299999999999898,89,h,ZÜ04SU,B6
30,9,77.050625,31,1,78.700625,1.6500000000000057,91,h,ZÜ04SU,B6
31,1,78.700625,32,3,81.6425,2.941874999999996,13,s,ZÜ04SU,B6
32,3,81.6425,33,4,83.05437500000001,1.411875000000009,34,h,ZÜ04SU,B6
33,4,83.05437500000001,34,5,84.498125,1.4437499999999943,45,h,ZÜ04SU,B6
34,5,84.498125,35,6,85.98625,1.4881249999999966,56,h,ZÜ04SU,B6
35,6,85.98625,36,7,87.57125,1.585000000000008,67,h,ZÜ04SU,B6
36,7,87.57125,37,8,89.059375,1.4881249999999966,78,h,ZÜ04SU,B6
37,8,89.059375,38,9,90.878125,1.8187499999999943,89,h,ZÜ04SU,B6
38,9,90.878125,39,1,92.493125,1.615000000000009,91,h,ZÜ04SU,B6
40,9,94.58437500000001,41,1,96.484375,1.8999999999999915,91,h,ZÜ04SU,B6
41,1,96.484375,42,2,98.35125000000001,1.8668750000000074,12,h,ZÜ04SU,B6
42,2,98.35125000000001,43,3,100.77125000000001,2.4200000000000017,23,h,ZÜ04SU,B6
43,3,100.77125000000001,44,4,102.213125,1.441874999999996,34,h,ZÜ04SU,B6
44,4,102.213125,45,5,103.564375,1.3512499999999932,45,h,ZÜ04SU,B6
45,5,103.564375,46,7,105.16250000000001,1.5981250000000102,57,s,ZÜ04SU,B6
46,7,105.16250000000001,47,8,106.8325,1.6699999999999875,78,h,ZÜ04SU,B6
47,8,106.8325,48,9,108.6225,1.7900000000000063,89,h,ZÜ04SU,B6
48,9,108.6225,49,1,110.3525,1.730000000000004,91,h,ZÜ04SU,B6
49,1,110.3525,50,2,112.409375,2.056874999999991,12,h,ZÜ04SU,B6
50,2,112.409375,51,3,114.71062500000001,2.3012500000000102,23,h,ZÜ04SU,B6
51,3,114.71062500000001,52,4,116.09937500000001,1.3887500000000017,34,h,ZÜ04SU,B6
52,4,116.09937500000001,53,6,117.58125,1.481874999999988,46,s,ZÜ04SU,B6
53,6,117.58125,54,7,119.25625000000001,1.6750000000000114,67,h,ZÜ04SU,B6
54,7,119.25625000000001,55,8,120.78625,1.529999999999987,78,h,ZÜ04SU,B6
55,8,120.78625,56,9,122.77250000000001,1.9862500000000125,89,h,ZÜ04SU,B6
56,9,122.77250000000001,57,1,125.26625,2.4937499999999915,91,h,ZÜ04SU,B6
57,1,125.26625,58,2,127.243125,1.9768750000000068,12,h,ZÜ04SU,B6
58,2,127.243125,59,3,129.163125,1.9200000000000017,23,h,ZÜ04SU,B6
59,3,129.163125,60,2,134.320625,5.157499999999999,32,s,ZÜ04SU,B6
60,2,134.320625,61,3,136.470625,2.1500000000000057,23,h,ZÜ04SU,B6
61,3,136.470625,62,4,137.889375,1.4187499999999886,34,h,ZÜ04SU,B6
62,4,137.889375,63,5,139.35750000000002,1.4681250000000148,45,h,ZÜ04SU,B6
63,5,139.35750000000002,64,6,141.425625,2.0681249999999807,56,h,ZÜ04SU,B6
64,6,141.425625,65,7,143.273125,1.8474999999999966,67,h,ZÜ04SU,B6
65,7,143.273125,66,8,144.879375,1.606250000000017,78,h,ZÜ04SU,B6
66,8,144.879375,67,1,146.568125,1.6887499999999989,81,s,ZÜ04SU,B6
67,1,146.568125,68,2,148.438125,1.8700000000000045,12,h,ZÜ04SU,B6
68,2,148.438125,69,3,151.9225,3.484375,23,h,ZÜ04SU,B6
69,3,151.9225,70,4,153.2825,1.3599999999999852,34,h,ZÜ04SU,B6
70,4,153.2825,71,5,154.550625,1.2681249999999977,45,h,ZÜ04SU,B6
71,5,154.550625,72,6,155.978125,1.427500000000009,56,h,ZÜ04SU,B6
0,6,23.065625,1,7,24.93625,1.8706250000000004,67,h,ZÜ04SU,B7
1,7,24.93625,2,8,26.730625,1.7943749999999987,78,h,ZÜ04SU,B7
2,8,26.730625,3,9,28.504375,1.7737499999999997,89,h,ZÜ04SU,B7
3,9,28.504375,4,1,30.240625,1.7362500000000018,91,h,ZÜ04SU,B7
4,1,30.240625,5,2,32.66125,2.420625000000001,12,h,ZÜ04SU,B7
5,2,32.66125,6,3,34.97625,2.3149999999999977,23,h,ZÜ04SU,B7
6,3,34.97625,7,4,36.345625,1.369374999999998,34,h,ZÜ04SU,B7
7,4,36.345625,8,5,37.64625,1.3006250000000037,45,h,ZÜ04SU,B7
8,5,37.64625,9,6,39.150625,1.504374999999996,56,h,ZÜ04SU,B7
9,6,39.150625,10,7,41.109375,1.958750000000002,67,h,ZÜ04SU,B7
10,7,41.109375,11,9,43.045625,1.9362500000000011,79,s,ZÜ04SU,B7
11,9,43.045625,12,1,44.860625,1.8149999999999977,91,h,ZÜ04SU,B7
12,1,44.860625,13,2,47.275625,2.414999999999999,12,h,ZÜ04SU,B7
13,2,47.275625,14,3,49.813125,2.5375000000000014,23,h,ZÜ04SU,B7
14,3,49.813125,15,4,51.17125,1.3581250000000011,34,h,ZÜ04SU,B7
15,4,51.17125,16,5,52.504375,1.3331250000000026,45,h,ZÜ04SU,B7
16,5,52.504375,17,6,53.984375,1.4799999999999969,56,h,ZÜ04SU,B7
17,6,53.984375,18,5,55.475625,1.4912500000000009,65,s,ZÜ04SU,B7
18,5,55.475625,19,6,57.069375,1.59375,56,h,ZÜ04SU,B7
19,6,57.069375,20,7,59.140625,2.071249999999999,67,h,ZÜ04SU,B7
20,7,59.140625,21,8,61.029375,1.8887500000000017,78,h,ZÜ04SU,B7
21,8,61.029375,22,9,62.748125,1.71875,89,h,ZÜ04SU,B7
22,9,62.748125,23,1,64.220625,1.4724999999999966,91,h,ZÜ04SU,B7
23,1,64.220625,24,2,65.934375,1.7137500000000045,12,h,ZÜ04SU,B7
24,2,65.934375,25,4,67.58562500000001,1.6512500000000045,24,s,ZÜ04SU,B7
25,4,67.58562500000001,26,5,68.9675,1.3818749999999937,45,h,ZÜ04SU,B7
26,5,68.9675,27,6,70.364375,1.3968749999999943,56,h,ZÜ04SU,B7
27,6,70.364375,28,7,71.9175,1.5531250000000085,67,h,ZÜ04SU,B7
28,7,71.9175,29,8,73.448125,1.5306250000000006,78,h,ZÜ04SU,B7
29,8,73.448125,30,9,75.19625,1.7481250000000017,89,h,ZÜ04SU,B7
30,9,75.19625,31,1,76.764375,1.5681249999999949,91,h,ZÜ04SU,B7
31,1,76.764375,32,3,79.21125,2.4468750000000057,13,s,ZÜ04SU,B7
32,3,79.21125,33,4,80.693125,1.481874999999988,34,h,ZÜ04SU,B7
33,4,80.693125,34,5,82.0675,1.3743750000000006,45,h,ZÜ04SU,B7
34,5,82.0675,35,6,83.685625,1.6181250000000063,56,h,ZÜ04SU,B7
35,6,83.685625,36,7,85.2425,1.5568750000000051,67,h,ZÜ04SU,B7
36,7,85.2425,37,8,86.843125,1.6006249999999937,78,h,ZÜ04SU,B7
37,8,86.843125,38,9,88.430625,1.5875000000000057,89,h,ZÜ04SU,B7
38,9,88.430625,39,8,90.598125,2.1674999999999898,98,s,ZÜ04SU,B7
39,8,90.598125,40,9,92.14812500000001,1.5500000000000114,89,h,ZÜ04SU,B7
40,9,92.14812500000001,41,1,93.698125,1.5499999999999972,91,h,ZÜ04SU,B7
41,1,93.698125,42,2,96.988125,3.289999999999992,12,h,ZÜ04SU,B7
42,2,96.988125,43,3,99.02625,2.038125000000008,23,h,ZÜ04SU,B7
43,3,99.02625,44,4,100.465625,1.4393749999999983,34,h,ZÜ04SU,B7
44,4,100.465625,45,5,102.063125,1.5974999999999966,45,h,ZÜ04SU,B7
45,5,102.063125,46,7,103.8775,1.8143749999999983,57,s,ZÜ04SU,B7
46,7,103.8775,47,8,105.6975,1.8200000000000074,78,h,ZÜ04SU,B7
47,8,105.6975,48,9,107.494375,1.796875,89,h,ZÜ04SU,B7
48,9,107.494375,49,1,110.300625,2.8062499999999915,91,h,ZÜ04SU,B7
49,1,110.300625,50,2,112.515625,2.2150000000000034,12,h,ZÜ04SU,B7
50,2,112.515625,51,3,114.45125,1.9356250000000017,23,h,ZÜ04SU,B7
51,3,114.45125,52,4,115.999375,1.5481249999999989,34,h,ZÜ04SU,B7
52,4,115.999375,53,6,117.4575,1.4581249999999955,46,s,ZÜ04SU,B7
53,6,117.4575,54,7,119.86625000000001,2.408750000000012,67,h,ZÜ04SU,B7
54,7,119.86625000000001,55,8,121.500625,1.6343749999999915,78,h,ZÜ04SU,B7
55,8,121.500625,56,9,123.254375,1.7537499999999966,89,h,ZÜ04SU,B7
56,9,123.254375,57,1,124.795625,1.5412500000000051,91,h,ZÜ04SU,B7
57,1,124.795625,58,2,127.634375,2.8387500000000045,12,h,ZÜ04SU,B7
58,2,127.634375,59,3,130.444375,2.8100000000000023,23,h,ZÜ04SU,B7
59,3,130.444375,60,2,133.465625,3.0212499999999807,32,s,ZÜ04SU,B7
60,2,133.465625,61,3,136.408125,2.942500000000024,23,h,ZÜ04SU,B7
61,3,136.408125,62,4,137.768125,1.3599999999999852,34,h,ZÜ04SU,B7
62,4,137.768125,63,5,139.13625,1.368124999999992,45,h,ZÜ04SU,B7
63,5,139.13625,64,6,140.604375,1.4681250000000148,56,h,ZÜ04SU,B7
64,6,140.604375,65,7,142.6475,2.0431250000000034,67,h,ZÜ04SU,B7
65,7,142.6475,66,8,144.359375,1.711874999999992,78,h,ZÜ04SU,B7
66,8,144.359375,67,1,146.02625,1.6668750000000045,81,s,ZÜ04SU,B7
67,1,146.02625,68,2,148.505625,2.4793750000000045,12,h,ZÜ04SU,B7
68,2,148.505625,69,3,150.565625,2.0600000000000023,23,h,ZÜ04SU,B7
69,3,150.565625,70,4,151.9175,1.3518749999999784,34,h,ZÜ04SU,B7
70,4,151.9175,71,5,153.390625,1.4731250000000102,45,h,ZÜ04SU,B7
71,5,153.390625,72,6,155.033125,1.6425000000000125,56,h,ZÜ04SU,B7
0,6,23.190625,1,7,25.884375000000002,2.6937500000000014,67,h,ZÜ04SU,B8
1,7,25.884375000000002,2,8,27.837500000000002,1.953125,78,h,ZÜ04SU,B8
2,8,27.837500000000002,3,9,29.593125,1.7556249999999984,89,h,ZÜ04SU,B8
3,9,29.593125,4,1,31.224375000000002,1.6312500000000014,91,h,ZÜ04SU,B8
4,1,31.224375000000002,5,2,33.4375,2.213124999999998,12,h,ZÜ04SU,B8
5,2,33.4375,6,3,35.6175,2.1799999999999997,23,h,ZÜ04SU,B8
6,3,35.6175,7,4,37.07125,1.4537499999999994,34,h,ZÜ04SU,B8
7,4,37.07125,8,5,38.504375,1.433125000000004,45,h,ZÜ04SU,B8
8,5,38.504375,9,6,39.97625,1.4718749999999972,56,h,ZÜ04SU,B8
9,6,39.97625,10,7,41.710625,1.734375,67,h,ZÜ04SU,B8
10,7,41.710625,11,9,43.565625000000004,1.855000000000004,79,s,ZÜ04SU,B8
11,9,43.565625000000004,12,1,45.316250000000004,1.7506249999999994,91,h,ZÜ04SU,B8
12,1,45.316250000000004,13,2,48.109375,2.7931249999999963,12,h,ZÜ04SU,B8
13,2,48.109375,14,3,50.25625,2.1468750000000014,23,h,ZÜ04SU,B8
14,3,50.25625,15,4,51.634375,1.3781249999999972,34,h,ZÜ04SU,B8
15,4,51.634375,16,5,52.99125,1.3568750000000023,45,h,ZÜ04SU,B8
16,5,52.99125,17,6,54.3875,1.396250000000002,56,h,ZÜ04SU,B8
17,6,54.3875,18,5,55.824375,1.4368750000000006,65,s,ZÜ04SU,B8
18,5,55.824375,19,6,57.148125,1.3237499999999969,56,h,ZÜ04SU,B8
19,6,57.148125,20,7,58.6775,1.5293750000000017,67,h,ZÜ04SU,B8
20,7,58.6775,21,8,60.13125,1.4537499999999994,78,h,ZÜ04SU,B8
21,8,60.13125,22,9,61.669375,1.5381250000000009,89,h,ZÜ04SU,B8
22,9,61.669375,23,1,63.143125000000005,1.4737500000000026,91,h,ZÜ04SU,B8
23,1,63.143125000000005,24,2,65.024375,1.8812500000000014,12,h,ZÜ04SU,B8
24,2,65.024375,25,4,66.42937500000001,1.4050000000000011,24,s,ZÜ04SU,B8
25,4,66.42937500000001,26,5,68.19125,1.7618749999999892,45,h,ZÜ04SU,B8
26,5,68.19125,27,6,69.654375,1.4631250000000051,56,h,ZÜ04SU,B8
27,6,69.654375,28,7,71.170625,1.5162499999999994,67,h,ZÜ04SU,B8
28,7,71.170625,29,8,72.64750000000001,1.4768750000000068,78,h,ZÜ04SU,B8
29,8,72.64750000000001,30,9,74.21125,1.5637499999999989,89,h,ZÜ04SU,B8
30,9,74.21125,31,1,75.723125,1.5118749999999892,91,h,ZÜ04SU,B8
31,1,75.723125,32,3,77.36125,1.6381250000000023,13,s,ZÜ04SU,B8
32,3,77.36125,33,4,78.76125,1.4000000000000057,34,h,ZÜ04SU,B8
33,4,78.76125,34,5,80.145625,1.3843749999999915,45,h,ZÜ04SU,B8
34,5,80.145625,35,6,81.53625,1.390625,56,h,ZÜ04SU,B8
35,6,81.53625,36,7,83.050625,1.5143750000000011,67,h,ZÜ04SU,B8
36,7,83.050625,37,8,84.973125,1.9224999999999994,78,h,ZÜ04SU,B8
37,8,84.973125,38,9,86.558125,1.585000000000008,89,h,ZÜ04SU,B8
38,9,86.558125,39,1,88.76625,2.2081249999999955,91,h,ZÜ04SU,B8
40,9,90.80125,41,1,92.65125,1.8500000000000085,91,h,ZÜ04SU,B8
41,1,92.65125,42,2,94.71625,2.0649999999999977,12,h,ZÜ04SU,B8
42,2,94.71625,43,3,97.233125,2.516874999999999,23,h,ZÜ04SU,B8
43,3,97.233125,44,4,98.969375,1.7362499999999983,34,h,ZÜ04SU,B8
44,4,98.969375,45,5,100.41625,1.4468750000000057,45,h,ZÜ04SU,B8
45,5,100.41625,46,7,102.61625000000001,2.200000000000003,57,s,ZÜ04SU,B8
46,7,102.61625000000001,47,8,105.183125,2.566874999999996,78,h,ZÜ04SU,B8
47,8,105.183125,48,9,107.064375,1.8812499999999943,89,h,ZÜ04SU,B8
48,9,107.064375,49,1,108.6675,1.6031250000000057,91,h,ZÜ04SU,B8
49,1,108.6675,50,2,110.848125,2.180624999999992,12,h,ZÜ04SU,B8
50,2,110.848125,51,3,114.2475,3.3993750000000063,23,h,ZÜ04SU,B8
51,3,114.2475,52,4,115.69125,1.4437499999999943,34,h,ZÜ04SU,B8
52,4,115.69125,53,6,117.17625,1.4849999999999994,46,s,ZÜ04SU,B8
53,6,117.17625,54,7,119.188125,2.0118750000000034,67,h,ZÜ04SU,B8
54,7,119.188125,55,8,120.700625,1.5125000000000028,78,h,ZÜ04SU,B8
55,8,120.700625,56,9,122.5475,1.8468749999999972,89,h,ZÜ04SU,B8
56,9,122.5475,57,1,124.074375,1.526875000000004,91,h,ZÜ04SU,B8
57,1,124.074375,58,2,126.93625,2.8618749999999977,12,h,ZÜ04SU,B8
58,2,126.93625,59,3,129.548125,2.6118749999999977,23,h,ZÜ04SU,B8
59,3,129.548125,60,2,131.3075,1.7593750000000057,32,s,ZÜ04SU,B8
60,2,131.3075,61,3,132.925625,1.618124999999992,23,h,ZÜ04SU,B8
61,3,132.925625,62,4,134.31625,1.390625,34,h,ZÜ04SU,B8
62,4,134.31625,63,5,135.709375,1.3931249999999977,45,h,ZÜ04SU,B8
63,5,135.709375,64,6,137.489375,1.7800000000000011,56,h,ZÜ04SU,B8
64,6,137.489375,65,7,140.29125,2.8018749999999955,67,h,ZÜ04SU,B8
65,7,140.29125,66,8,143.1675,2.876249999999999,78,h,ZÜ04SU,B8
66,8,143.1675,67,1,145.483125,2.3156250000000114,81,s,ZÜ04SU,B8
67,1,145.483125,68,2,147.443125,1.960000000000008,12,h,ZÜ04SU,B8
68,2,147.443125,69,3,149.82750000000001,2.3843750000000057,23,h,ZÜ04SU,B8
69,3,149.82750000000001,70,4,151.21625,1.3887499999999875,34,h,ZÜ04SU,B8
70,4,151.21625,71,5,152.53062500000001,1.3143750000000125,45,h,ZÜ04SU,B8
71,5,152.53062500000001,72,6,153.955625,1.424999999999983,56,h,ZÜ04SU,B8
0,9,23.873125,1,1,25.998125,2.125,91,h,ZÜ04SU,Posttest
1,1,25.998125,2,3,28.318125000000002,2.3200000000000003,13,s,ZÜ04SU,Posttest
2,3,28.318125000000002,3,2,30.805625,2.487499999999997,32,s,ZÜ04SU,Posttest
3,2,30.805625,4,4,33.03125,2.225625000000001,24,s,ZÜ04SU,Posttest
4,4,33.03125,5,6,34.933125000000004,1.901875000000004,46,s,ZÜ04SU,Posttest
5,6,34.933125000000004,6,5,36.575625,1.6424999999999983,65,s,ZÜ04SU,Posttest
6,5,36.575625,7,7,38.954375,2.3787499999999966,57,s,ZÜ04SU,Posttest
7,7,38.954375,8,9,41.680625,2.7262500000000003,79,s,ZÜ04SU,Posttest
8,9,41.680625,9,8,44.9375,3.256875000000001,98,s,ZÜ04SU,Posttest
9,8,44.9375,10,1,46.57625,1.6387500000000017,81,s,ZÜ04SU,Posttest
10,1,46.57625,11,2,48.265625,1.6893749999999983,12,h,ZÜ04SU,Posttest
11,2,48.265625,12,3,50.404375,2.1387500000000017,23,h,ZÜ04SU,Posttest
12,3,50.404375,13,4,51.8175,1.4131250000000009,34,h,ZÜ04SU,Posttest
13,4,51.8175,14,5,53.164375,1.3468749999999972,45,h,ZÜ04SU,Posttest
14,5,53.164375,15,6,54.6925,1.5281250000000028,56,h,ZÜ04SU,Posttest
